combination|similarity
20_LDA_10_True_DBSCAN_0.5_5.csv|0.35
20_LDA_20_True_DBSCAN_0.5_5.csv|0.35
20_LDA_5_True_DBSCAN_0.6_5.csv|0.3333333333333333
20_LDA_10_True_DBSCAN_0.6_5.csv|0.2222222222222222
20_LDA_20_True_DBSCAN_0.6_5.csv|0.35
20_LDA_5_True_DBSCAN_0.7_5.csv|0.3076923076923077
20_LDA_10_True_DBSCAN_0.7_5.csv|0.35
20_LDA_20_True_DBSCAN_0.7_5.csv|0.35
20_LDA_5_True_DBSCAN_0.8_5.csv|0.15384615384615385
20_LDA_10_True_DBSCAN_0.8_5.csv|0.3125
20_LDA_20_True_DBSCAN_0.8_5.csv|0.35
20_LDA_5_True_DBSCAN_0.9_5.csv|0.0
20_LDA_10_True_DBSCAN_0.9_5.csv|0.21428571428571427
20_LDA_20_True_DBSCAN_0.9_5.csv|0.35
20_LDA_5_True_DBSCAN_1.0_5.csv|0.09090909090909091
20_LDA_10_True_DBSCAN_1.0_5.csv|0.07692307692307693
20_LDA_20_True_DBSCAN_1.0_5.csv|0.07692307692307693
20_LDA_5_True_DBSCAN_1.1_5.csv|0.0
20_LDA_10_True_DBSCAN_1.1_5.csv|0.0
20_LDA_20_True_DBSCAN_1.1_5.csv|0.0
20_LDA_5_True_DBSCAN_1.2_5.csv|0.0
20_LDA_10_True_DBSCAN_1.2_5.csv|0.0
20_LDA_20_True_DBSCAN_1.2_5.csv|0.0
20_LDA_5_True_DBSCAN_1.3_5.csv|0.0
20_LDA_10_True_DBSCAN_1.3_5.csv|0.0
20_LDA_20_True_DBSCAN_1.3_5.csv|0.0
20_LDA_5_True_DBSCAN_1.4_5.csv|0.0
20_LDA_10_True_DBSCAN_1.4_5.csv|0.0
20_LDA_20_True_DBSCAN_1.4_5.csv|0.0
20_LDA_5_True_DBSCAN_1.5_5.csv|0.0
20_LDA_10_True_DBSCAN_1.5_5.csv|0.0
20_LDA_20_True_DBSCAN_1.5_5.csv|0.0
20_LDA_5_True_DBSCAN_1.6_5.csv|0.0
20_LDA_10_True_DBSCAN_1.6_5.csv|0.0
20_LDA_20_True_DBSCAN_1.6_5.csv|0.0
20_LDA_5_True_DBSCAN_1.7_5.csv|0.0
20_LDA_10_True_DBSCAN_1.7_5.csv|0.0
20_LDA_20_True_DBSCAN_1.7_5.csv|0.0
20_LDA_5_True_DBSCAN_1.8_5.csv|0.0
20_LDA_10_True_DBSCAN_1.8_5.csv|0.0
20_LDA_20_True_DBSCAN_1.8_5.csv|0.0
20_LDA_5_True_DBSCAN_1.9_5.csv|0.0
20_LDA_10_True_DBSCAN_1.9_5.csv|0.0
20_LDA_20_True_DBSCAN_1.9_5.csv|0.0
20_LDA_5_True_DBSCAN_2.0_5.csv|0.0
20_LDA_10_True_DBSCAN_2.0_5.csv|0.0
20_LDA_20_True_DBSCAN_2.0_5.csv|0.0
20_LDA_5_True_LOF_0.1_2.csv|0.0
20_LDA_10_True_LOF_0.1_2.csv|0.125
20_LDA_20_True_LOF_0.1_2.csv|0.0
